16.68775,78.03251999999999,-3249.66
16.69286,78.03184,-3249.07
16.697960000000002,78.03115,-3248.19
16.70307,78.03045999999999,-3248.61
16.70818,78.02977,-3247.77
16.713279999999997,78.02908000000001,-3246.17
16.71839,78.0284,-3242.63
16.7235,78.02771,-3227.46
16.7286,78.02702,-3231.38
16.733710000000002,78.02633,-3282.61
16.73881,78.02565,-3337.05
16.74391,78.02496,-3355.12
16.74902,78.02427,-3365.93
16.75413,78.02358000000001,-3376.35
16.75923,78.02289,-3389.53
16.76434,78.02221,-3416.34
16.76944,78.02152,-3426.36
16.77965,78.02014,-3443.83
16.784760000000002,78.01945,-3442.05
16.78987,78.01873,-3430.92
16.794970000000003,78.01803000000001,-3432.57
16.800079999999998,78.01734,-3441.16
16.80518,78.01664,-3435.35
16.81029,78.01594,-3430.13
16.8154,78.01524,-3431.25
16.8205,78.01454,-3431.09
16.82561,78.01385,-3430.99
16.83072,78.01315,-3437.44
16.835820000000002,78.01245,-3419.42
16.84093,78.01175,-3429.05
16.84604,78.01105,-3422.32
16.85114,78.01035,-3427.69
16.85625,78.00966,-3426.25
16.86136,78.00896,-3430.24
16.86646,78.00825999999999,-3432.98
16.871570000000002,78.00756,-3431.71
16.87667,78.00686,-3431.54
16.88178,78.00617,-3433.64
16.88689,78.00546999999999,-3434.19
16.89199,78.00477,-3438.19
16.8971,78.00407,-3436.28
16.90221,78.00336999999999,-3432.2
16.90731,78.00267,-3423.04
16.91242,78.00197,-3418.87
16.91753,78.00128000000001,-3412.26
16.922629999999998,78.00058,-3409.9
16.92774,77.99988,-3404.92
16.93285,77.99918000000001,-3403.07
16.93796,77.99848,-3393.0
16.94306,77.99779000000001,-3387.76
16.94817,77.99709,-3394.06
16.95328,77.99639,-3384.59
16.95838,77.99569,-3409.01
16.96349,77.995,-3410.88
16.9686,77.9943,-3407.6
16.9737,77.9936,-3389.57
16.97881,77.9929,-3402.16
16.98392,77.9922,-3420.62
16.98902,77.99150999999999,-3404.76
16.99415,77.99082,-3361.5
16.999270000000003,77.99013000000001,-3332.62
17.004379999999998,77.98944,-3333.82
17.00949,77.98874,-3365.23
17.0146,77.98805,-3398.44
17.01971,77.98736,-3430.37
17.024820000000002,77.98666999999999,-3439.33
17.02994,77.98598,-3441.34
17.03505,77.98528,-3445.22
17.04016,77.98459,-3409.67
17.045279999999998,77.9839,-3335.55
17.05039,77.9832,-3277.01
17.05551,77.98250999999999,-3267.07
17.06062,77.98181,-3181.41
17.06573,77.98111999999999,-3259.61
17.07084,77.98043,-3362.51
17.07595,77.97974,-3414.15
17.08106,77.97905,-3438.67
17.086170000000003,77.97836,-3442.9
17.0964,77.97697,-3431.41
17.10151,77.97628,-3405.86
17.10663,77.97559,-3378.25
17.11174,77.97489,-3363.1
17.11685,77.9742,-3343.03
17.12196,77.9735,-3322.79
17.12708,77.97281,-3280.17
17.132189999999998,77.97211999999999,-3283.46
17.1373,77.97142,-3243.55
17.14241,77.97073,-3262.1
17.14752,77.97003000000001,-3257.07
17.152639999999998,77.96934,-3249.3
17.15775,77.96865,-3235.41
17.162860000000002,77.96795,-3238.99
17.16797,77.96726,-3236.87
17.17308,77.96656,-3228.56
17.1782,77.96587,-3187.64
17.1833,77.96518,-3231.55
17.18842,77.96448000000001,-3237.04
17.19353,77.96379,-3165.99
17.198629999999998,77.96308,-3047.53
17.20374,77.96236999999999,-2913.21
17.20884,77.96168,-2972.66
17.21394,77.96098,-3105.52
17.21904,77.96028000000001,-3251.12
17.22414,77.95958,-3309.82
17.22925,77.95888000000001,-3300.99
17.23435,77.95818,-3267.12
17.23946,77.95748,-3252.69
17.24457,77.95678000000001,-3249.19
17.249670000000002,77.95609,-3268.22
17.25478,77.95539000000001,-3274.35
17.25988,77.95469,-3271.55
17.26499,77.95399,-3280.38
17.27009,77.95329,-3311.8
17.27519,77.95259,-3310.39
17.2803,77.95189,-3333.63
17.2854,77.95119,-3332.21
17.29051,77.95049,-3362.56
17.29561,77.94979000000001,-3409.02
17.300720000000002,77.94909,-3400.04
17.30582,77.94839,-3389.28
17.31093,77.94769000000001,-3405.64
17.316029999999998,77.94699,-3428.53
17.32113,77.9463,-3455.34
17.32624,77.9456,-3454.76
17.33134,77.9449,-3457.07
17.33645,77.9442,-3454.45
17.34155,77.9435,-3448.84
17.34666,77.9428,-3448.65
17.351760000000002,77.9421,-3452.33
17.35687,77.9414,-3448.98
17.36197,77.9407,-3444.88
17.37218,77.9393,-3417.29
17.37729,77.9386,-3423.48
17.38239,77.9379,-3420.21
17.3926,77.9365,-3409.62
17.39771,77.9358,-3451.39
17.402810000000002,77.93511,-3464.22
17.40792,77.93441,-3452.58
17.41302,77.93370999999999,-3446.98
17.418129999999998,77.93302,-3434.82
17.42323,77.93231999999999,-3434.07
17.42834,77.93162,-3425.73
17.43344,77.93092,-3429.54
17.43855,77.93021999999999,-3406.46
17.44365,77.92953,-3389.46
17.44876,77.92883,-3367.82
17.45386,77.92813000000001,-3395.4
17.45896,77.92743,-3413.68
17.46407,77.92674,-3391.66
17.469170000000002,77.92604,-3372.87
17.47428,77.92534,-3401.47
17.47938,77.92464,-3434.63
17.484479999999998,77.92395,-3440.07
17.48959,77.92325,-3464.74
17.49469,77.92255,-3488.34
17.4998,77.92185,-3459.64
17.5049,77.92116,-3490.67
17.51,77.92045999999999,-3482.94
17.51511,77.91976,-3469.66
17.520210000000002,77.91906,-3455.95
17.52532,77.91835999999999,-3442.38
17.53042,77.91767,-3429.61
17.535529999999998,77.91696999999999,-3403.24
