# latitude,longitude,height above datum (meters),error (meters)
# Geodetic Datum --> Name: D_MARS  Spheroid: MARS  Semi-major axis: 3396190  Semi-minor axis: 3396190  Meridian: Reference Meridian at 0
# Projection: +proj=longlat +a=3396190 +b=3396190 +no_defs
17.92623,77.09746,-2072.86999999981,58.78986169854647
17.93134,77.09676999999999,-2066.749999999814,46.57107663156545
17.93645,77.09607,-2059.799999999633,62.73212954618936
17.94154,77.09535,-2050.990000000027,47.61986176283262
17.94666,77.09466,-2038.020000000322,50.27533058102733
17.95177,77.09396,-2027.370000000404,58.89913150534615
17.95689,77.09326,-2022.540000000198,45.3567666429723
17.96201,77.09255999999998,-2029.190000000094,61.31400450917899
17.96712,77.09187,-2030.550000000177,49.85985846146644
17.97224,77.09117000000001,-2036.339999999332,50.35815048323177
17.97736,77.09047000000001,-2036.319999999465,63.74609691048256
17.98247,77.08978,-2034.429999999859,47.25251484631016
17.98759,77.08908000000001,-2033.07999999971,60.46801626756817
17.99271,77.08838000000002,-2036.089999999849,53.00318728960529
17.99782,77.08769000000001,-2039.679999999935,49.70194028118479
18.00294,77.08699000000001,-2039.649999999756,65.18023909161381
18.00806,77.08629000000001,-2040.719999999489,48.15226399850208
18.01317,77.08559,-2042.479999999574,58.66113107378428
18.01829,77.0849,-2034.000000000054,55.09933143759994
18.02341000000001,77.0842,-2032.019999999912,50.53161401370856
18.02852,77.0835,-2022.430000000169,68.60426905944223
18.03364,77.08280999999999,-2028.709999999865,49.57214252666237
18.03876000000001,77.08211,-2022.080000000591,58.03986437288093
18.04387999999999,77.08141999999999,-2031.079999999322,58.35935725471611
18.049,77.08072,-2028.450000000071,51.01568196670027
18.05411,77.08001999999999,-2034.160000000131,69.6800833963307
18.05923000000001,77.07933,-2039.08000000012,52.1506759270837
18.06435,77.07863,-2034.509999999709,58.3939290244031
18.06947,77.07793000000001,-2031.370000000049,61.29767173993425
18.07458,77.07724,-2040.369999999911,50.77980761495109
18.0797,77.07654000000002,-2035.059999999853,66.97045359456281
18.08482,77.07584,-2016.350000000663,51.58213506897562
18.08994,77.07514999999999,-2022.839999999728,54.59153349542874
18.09505,77.07445,-2019.62000000022,61.95608883344693
18.10017000000001,77.07375,-2006.840000000393,48.55397077343248
18.10529,77.07306,-2015.8399999995,64.56068509378562
18.11041000000001,77.07236,-2004.640000000192,51.54973774378574
18.11552,77.07165999999999,-2006.729999999987,52.81946131298165
18.12063999999999,77.07097,-2006.709999999742,63.22941248023432
18.12576,77.07027000000001,-1993.060000000372,47.63779960420074
18.13087,77.06957,-1997.08000000064,61.86776956038388
18.13599,77.06888000000001,-1998.179999999798,56.69345281667224
18.14111,77.06818,-1987.799999999985,53.46702719014566
18.14623,77.06747,-1982.720000000296,67.83122521932714
18.15134,77.06678000000001,-1987.600000000549,49.56778155995114
18.15646,77.06609,-2002.480000000105,61.70294527793795
18.16157,77.06539000000002,-2008.690000000639,60.20549028410004
18.16669,77.0647,-2010.879999999398,57.22574471423719
18.17181,77.06399999999999,-2002.809999999814,77.83351123057263
18.17693,77.06331,-1974.839999999837,51.32802660238811
18.18204,77.06260999999999,-1980.99999999957,62.58790444073583
18.18716000000001,77.06192,-1984.470000000447,60.52974727780092
18.19228,77.06123000000001,-1985.080000000573,55.77547216017872
18.19739,77.06053,-1973.479999999377,75.19118193972666
18.20251,77.05984000000001,-1959.73000000029,50.53070115630257
18.20762999999999,77.05914,-1964.890000000583,58.35424508301721
18.21274,77.05844999999999,-1967.749999999825,57.33871541557561
18.21786,77.05775000000001,-1987.850000000032,47.40102277104369
18.22297,77.05705999999999,-1999.029999999472,64.93084503683198
18.22809,77.05636,-2004.089999999671,47.53420370604167
18.23321,77.05566999999999,-2009.600000000295,50.64370574235697
18.23832,77.05498,-2012.56000000001,58.15946222080349
18.24344,77.05428000000001,-2011.850000000543,41.89856274413591
18.25367,77.05289999999999,-2030.189999999911,46.71128399136158
18.25879,77.05221,-2033.830000000421,45.8330136643031
18.2639,77.05152,-2028.019999999889,59.40538910832252
18.26902,77.05083,-2033.319999999636,41.02961896582813
18.27413,77.05013000000001,-2040.35000000042,54.54214565417957
18.27925,77.04944,-2038.350000000032,48.46272200703197
18.28437,77.04875,-2033.509999999514,42.42635505487111
18.28947999999999,77.04805,-2026.889999999798,61.76360961350015
18.2946,77.04736000000001,-2030.0199999999,41.31331527429838
18.29971999999999,77.04666999999999,-2016.829999999384,50.71039099349332
18.30483,77.04597,-1992.109999999472,49.44415825387765
18.30995,77.04528000000001,-1990.080000000413,41.11663795286001
18.31507,77.04459,-1992.57000000021,61.89814431771622
18.32018,77.04389,-1987.929999999882,40.90202752714703
18.3253,77.0432,-1985.370000000169,47.34071538114201
18.33041,77.04250999999999,-1985.480000000199,53.36247337462567
18.33553,77.04180999999998,-2011.419999999985,39.15260292767
18.34064,77.04111999999999,-2014.719999999343,58.66287452445206
18.34576,77.04043,-2013.890000000291,41.91374477337065
18.35089,77.03975,-1999.790000000118,42.76225437459751
18.356,77.03905999999999,-1990.590000000067,55.02149539532236
18.36112,77.03836,-1999.350000000379,37.18603923323177
18.36623,77.03766,-2007.649999999954,53.93687738567725
18.37134,77.03695999999999,-2002.359999999765,42.60998523653189
18.37644999999999,77.03626,-2000.700000000151,41.71030850305363
18.38157,77.03556,-2005.33999999897,55.70034713850184
18.38668,77.03487,-2003.050000000117,165.0372636491801
17.77483,77.50620000000001,-2729.299999999132,210.0891013091363
17.76419,77.50492000000001,-2759.389999999838,139.688741751279
17.75887,77.50427999999999,-2745.569999999705,31.31334463874835
17.75356,77.50364,-2700.550000000151,41.27653706667517
17.74824,77.503,-2704.679999999692,25.80406481894998
17.74292,77.50236,-2710.089999999468,14.99633499261226
17.7376,77.50171999999999,-2707.779999999615,52.22290106209891
17.73228,77.50108000000002,-2723.67999999961,41.42979707856996
17.72697,77.50044,-2719.039999999659,50.3976609824112
17.72165,77.49979999999999,-2715.920000000246,61.64986390667427
17.71633,77.49916,-2707.839999999597,31.24517402561589
17.71101,77.49852,-2695.190000000422,33.08270883798868
17.7057,77.49788000000002,-2693.920000000122,38.89809344090392
17.70038,77.49724000000001,-2687.419999999992,9.378325011505265
17.69506,77.4966,-2704.039999999764,42.30160461530453
17.68974,77.49596,-2689.730000000222,42.53113475624532
17.68442,77.49531999999999,-2688.529999999838,47.36656281531926
17.67911,77.49468000000002,-2706.350000000371,65.62222937971021
17.67379,77.49404,-2735.879999999866,39.82814137314761
17.66847000000001,77.49339999999999,-2738.959999999544,34.53364319120613
17.66315000000001,77.49277000000001,-2733.249999999861,52.98590679229867
17.65798999999999,77.49211,-2736.329999999539,17.76264730889512
17.65283,77.49144000000001,-2760.969999999978,27.66317870020254
17.64767,77.49078,-2753.339999999757,36.4447516203438
17.64251000000001,77.49011000000002,-2758.800000000334,4.745515917089302
17.63735,77.48945000000001,-2744.620000000312,42.11676292772435
17.63219,77.48878000000002,-2736.069999999746,23.83555629476286
17.62703,77.48812,-2689.390000000578,22.26984051529265
17.62187,77.48745,-2654.079999999598,51.31497652653307
17.61671,77.48679,-2659.209999999712,21.71411453883813
17.61155,77.48612,-2663.639999999916,38.38642516445515
17.60639,77.48546,-2685.920000000078,48.74827798723424
17.60122999999999,77.48480000000002,-2712.639999999624,30.70101141740527
17.59606,77.48413000000001,-2767.000000000569,50.68328009026081
17.5909,77.48347,-2835.459999999801,45.31094906654309
17.58573,77.48281000000001,-2859.879999999428,39.39197920825756
17.58057,77.48214,-2863.330000000438,60.4289650372469
17.57541,77.48148,-2857.359999999829,40.89843743165273
17.57025,77.48080999999999,-2884.139999999733,51.35861229231485
17.55993,77.47949,-2895.25999999957,49.8956343779136
17.55476,77.47882000000001,-2940.149999999604,63.67487849635732
17.5496,77.47816,-2952.860000000646,52.7510363126314
17.54444,77.47749999999999,-2978.629999999667,48.31855825742991
17.53927,77.47683000000001,-2984.359999999596,63.54316759426961
17.53411,77.47617,-2979.890000000033,39.68584589493349
17.52895,77.4755,-2976.4600000004,44.37250218404711
17.52379,77.47484000000001,-2965.790000000237,48.37574670180204
17.51863,77.47417,-2941.060000000391,30.23531009507045
17.51347000000001,77.47351000000002,-2924.910000000159,47.60379536652863
17.50831,77.47284000000001,-2906.220000000083,34.93334522280355
17.50315,77.47218000000001,-2886.419999999784,31.62979332329654
17.49799,77.47150999999999,-2848.329999999788,51.35215650520855
17.49284,77.47085,-2764.959999999313,29.75189255743399
17.48768,77.47018000000001,-2708.109999999702,42.92341653550771
17.48252,77.46951999999999,-2729.169999999236,38.85530260735443
17.47735,77.46885,-2748.399999999899,10.20029934646111
17.4722,77.46819000000001,-2712.92000000004,44.54303281190668
17.46186,77.46686000000003,-2876.180000000556,20.85423526247179
17.4567,77.46621,-2900.089999999776,50.37448790673433
17.45166,77.46551999999998,-2948.910000000295,10.52062534897222
17.44662000000001,77.46484,-2944.200000000428,36.27470183842959
17.44157000000001,77.46415,-2941.810000000726,37.17507223259272
17.43653,77.46347,-2933.840000000106,22.77464562637977
17.43149,77.46278000000002,-2921.759999999812,53.22600995285549
17.42645,77.46209,-2915.599999999703,33.3085732255288
17.4214,77.46141,-2928.950000000295,36.6729756569211
17.41636,77.46072000000001,-2942.54000000006,49.85166013036721
17.41132,77.46004000000001,-2944.480000000467,36.24372733766545
17.40627,77.45935,-2943.000000000044,56.61494300207882
17.40123,77.45867,-2936.660000000366,47.58961421255838
17.39619,77.45798000000001,-2920.759999999995,49.18977102312797
17.39115,77.45729,-2911.64000000017,67.32582269972963
17.38611000000001,77.45661,-2900.730000000081,47.91427734956135
17.38106,77.45591999999999,-2882.239999999817,54.95225069536728
17.37602,77.45524,-2880.03000000006,48.82192947234748
17.37098,77.45455000000001,-2858.459999999741,38.93752352910179
17.36594,77.45385999999999,-2864.769999999993,57.6684931377414
17.36088999999999,77.45318000000002,-2869.239999999933,31.74393413005955
17.35585,77.4525,-2892.700000000611,33.65571845738948
17.35081,77.45181000000001,-2915.569999999523,40.69364436185408
17.34576,77.45113000000001,-2917.990000000159,22.98654192066889
17.34072,77.45044,-2921.039999999658,119.2449093045979
18.3904,77.08341,-2021.379999999928,189.4888567430224
18.38524,77.08269000000001,-2024.05999999998,28.3853700335862
18.38008,77.08196,-2032.189999999922,46.88855441187827
18.37492,77.08123000000001,-2035.759999999762,34.32717006812666
18.36976,77.08051,-2020.740000000377,38.70243388629573
18.36461,77.07978,-2009.210000000227,52.45224137817301
18.35945,77.07905,-2016.619999999637,36.07636612374464
18.35429,77.07833000000001,-2013.220000000184,58.80465465994767
18.34913,77.0776,-2009.480000000333,44.14422364145196
18.34397,77.07687,-2014.609999999692,51.12201626288844
18.33881,77.07614000000001,-2008.95999999999,57.5299767473674
18.33365,77.07541999999999,-2013.870000000046,52.23054897143218
18.32849,77.07469,-2029.669999999946,70.26037821702589
18.32333,77.07396,-2027.179999999771,48.23394952392557
18.31817,77.07324,-2027.459999999811,54.71199365531747
18.31301,77.07250999999999,-2032.589999999924,50.27111265218388
18.30785,77.07178,-2025.309999999657,41.49230808438811
18.30271,77.07109,-2029.52000000018,59.77965396296353
18.29756,77.07035999999999,-2037.020000000505,35.17416482573874
18.2924,77.06964000000001,-2035.130000000146,46.83692762659377
18.28725,77.06891999999999,-2030.430000000214,38.68004223864854
18.28209,77.0682,-2037.439999999998,31.03095246209303
18.27692999999999,77.06748,-2041.859999999891,49.58645644186418
18.27178,77.06676,-2044.15999999981,21.93083843818784
18.26662,77.06604,-2041.50999999956,42.10610666462684
18.26147,77.06531999999999,-2032.439999999782,27.88474706647945
18.25631,77.06459,-2024.639999999927,23.9832684115532
18.25115,77.06387000000001,-2027.639999999755,41.36719748731615
18.246,77.06314999999999,-2020.630000000725,10.65662347741182
18.24084,77.06243000000001,-2019.869999999325,44.62137424486496
18.23569,77.06170999999999,-2015.060000000118,22.89740823508005
18.23052999999999,77.06099,-2015.539999999593,27.27473091157117
18.22537,77.06026999999999,-2012.459999999915,44.76743049999501
18.22022,77.05955000000002,-2004.939999999722,30.74377027788963
18.21506,77.05882,-1964.930000000319,45.63894863342077
18.20991,77.0581,-1964.080000000644,31.79946382545705
18.20475,77.05738000000001,-1960.919999999986,39.6007901164461
18.19952,77.05670000000001,-1965.73999999988,50.44133092568178
18.19438,77.05597000000002,-1982.970000000156,36.32581886900526
18.18924,77.05524,-1987.780000000494,58.2450086947833
18.18411,77.05450000000002,-1988.310000000016,38.03502087037696
18.17897,77.05377,-1990.609999999557,50.80774503056298
18.17383,77.05304000000001,-1982.289999999738,48.01620024031148
18.16869,77.05230999999999,-1986.270000000269,47.990347022987
18.16355,77.05158,-1978.690000000094,62.50336154028739
18.15842,77.05084999999998,-1972.960000000166,40.85451079711441
18.15328,77.05011999999999,-1966.129999999949,53.94929063435001
18.14814,77.04938,-1965.060000000216,47.97057318470021
18.143,77.04864999999999,-1984.449999999825,51.20762294955041
18.13786,77.04792,-1991.25000000024,58.7866062660599
18.13272,77.04719,-2009.569999999739,48.31843264073117
18.12759,77.04646,-2012.119999999895,60.45510773675696
18.12245,77.04573000000001,-2013.789999999819,46.30190263516076
18.11731,77.045,-2019.840000000277,53.24091895845322
18.11217,77.04426999999998,-2025.810000000131,59.17715582826341
18.10702999999999,77.04354000000001,-2023.370000000005,48.59624717022553
18.1019,77.04280000000001,-2009.079999999953,68.19095811828004
18.09167,77.04131,-2012.980000000258,57.93577423409279
18.08654,77.04057,-2010.810000000236,54.26743504611681
18.08141,77.03984,-2003.439999999808,51.86987699983052
18.07628,77.0391,-2027.310000000423,67.16481153843768
18.07115,77.03837,-2030.919999999623,49.9646448519007
18.06602,77.03763000000001,-2031.670000000334,63.7758749818653
18.06089,77.0369,-2015.700000000046,50.88286279801917
18.05576,77.03616,-2028.109999999296,52.68431796382365
18.05063,77.03542,-2032.929999999945,56.91590992259271
18.0455,77.03469,-2025.550000000337,45.19547146227655
18.04037,77.03395,-2028.770000000223,65.84928021422932
18.03523999999999,77.03322,-2023.499999999148,44.55666107723938
18.03011,77.03248000000001,-2020.240000000279,52.82285272982914
18.02498,77.03175,-2011.439999999853,48.65475660799884
18.01985000000001,77.03100999999998,-2018.709999999809,42.50474388923193
18.01472,77.03028,-2021.620000000608,59.01828330957629
18.00959,77.02954,-2016.010000000265,38.5246104244471
18.00446000000001,77.02880999999999,-2036.020000000311,55.03280636526841
17.99933,77.02807,-2025.069999999354,41.39020897201591
17.99419,77.02727,-2024.200000000189,44.13155832490102
17.98906,77.02656,-2028.439999999759,49.88369840901716
17.98394,77.02584,-2026.270000000115,38.25944846745402
17.97881,77.02512,-2024.980000000702,64.0797504160718
17.97368,77.02441,-2003.940000000282,34.61519846961467
17.96856,77.02369,-2012.810000000247,44.64226869329832
17.96343,77.02298,-2000.799999999492,43.98582107810532
17.9583,77.02226,-2009.390000000549,29.90083018831185
17.95317,77.02155,-2015.969999999397,56.35128160138542
17.94805,77.02083,-2022.39999999999,30.25876126902931
17.94292,77.02011,-2017.559999999472,40.98840573688456
17.93779,77.01940000000002,-1996.209999999589,74.16392032139015
17.93266000000001,77.01868,-2017.769999999973,211.4634698135726
17.92754,77.01796999999999,-2006.539999999731,252.1642591727216
18.23249,76.96579,-1861.559999999732,295.7207589145673
18.24271,76.9644,-1851.650000000214,286.8820962051594
18.25293,76.96300000000001,-1855.759999999889,266.701554774105
18.25802,76.96232000000001,-1869.929999999977,291.2612282190274
18.26313,76.96162000000001,-1904.490000000245,246.4269103581605
18.26824,76.96092,-1921.579999999935,270.4724120091958
18.27336,76.96021999999998,-1938.740000000295,226.9937302667898
18.27847,76.95952,-1957.279999999852,250.4208267243468
18.28358,76.95881999999999,-1961.39999999946,266.3502359622119
18.2887,76.95811999999999,-1975.12999999981,229.3320466710058
18.29381,76.95742,-1976.809999999669,251.848460672969
18.29893,76.95672,-1984.71999999993,207.7373482606293
18.30404,76.95601000000001,-1977.699999999834,238.4674533274437
18.30916,76.95531,-1980.169999999763,187.4355631879541
18.31427,76.95461,-1996.059999999447,226.083147976511
18.31938999999999,76.95391000000001,-1969.939999999339,166.8722498228656
18.3245,76.95321,-1967.219999999926,206.6659723192133
18.32961,76.95251,-1984.669999999883,145.7678045317287
18.33473,76.95180999999999,-1976.219999999788,185.0733524650796
18.33984,76.95111,-1956.709999999839,125.1131246210255
18.34496,76.95040999999999,-1966.800000000056,164.1920563477028
18.35007,76.94971,-1959.880000000055,104.3949933243679
18.35519,76.949,-1940.059999999888,144.5626443842834
18.36031,76.9483,-1935.579999999259,85.1055924915368
18.36543,76.94759999999999,-1942.960000000375,123.482431306743
18.37054,76.94689,-1946.839999999303,64.78427931024453
18.37566,76.94619,-1942.009999999474,103.6794546995792
18.38078,76.94549000000002,-1949.369999999968,184.2442735893127
17.89313,77.49175,-2577.599999999699,190.0665860189016
17.88797000000001,77.49104000000001,-2584.169999999745,150.0264837797864
17.8828,77.49033,-2589.550000000095,110.1384309941608
17.87764,77.48962,-2569.109999999868,33.68946913722645
17.87247,77.48891999999999,-2624.780000000095,32.30863567966733
17.86731,77.48821,-2642.589999999563,14.92668210308527
17.86214,77.4875,-2639.920000000198,51.74170904779864
17.85698,77.48679,-2639.580000000177,20.64517497705437
17.85181,77.48608,-2667.190000000266,37.00873990877584
17.84665,77.48536999999999,-2688.110000000345,40.4988631973098
17.84148,77.48466000000001,-2708.550000000195,38.85398834907573
17.83115,77.48324000000001,-2715.77999999966,36.31337281741834
17.82599,77.48253000000001,-2713.209999999637,49.1385989706768
17.82082,77.48182,-2745.29000000042,50.02588161809398
17.81565000000001,77.48111,-2785.120000000255,48.63980712899391
17.81049,77.4804,-2780.620000000136,67.71493874184874
17.80533,77.47969000000001,-2769.509999999857,49.50271822616136
17.80016000000001,77.47898000000001,-2755.390000000193,57.88345636663079
17.795,77.47826999999999,-2704.390000000096,62.4176228370692
17.78984,77.47755000000001,-2697.020000000046,46.18660669421975
17.78467,77.47685,-2722.690000000105,66.19468317275957
17.77951,77.47613000000001,-2705.580000000169,38.92229268193892
17.77434,77.47543,-2712.84000000019,46.39847695767764
17.76918,77.47471,-2705.600000000037,42.52714858621997
17.76401,77.474,-2710.429999999866,31.84587294112592
17.75885,77.47330000000001,-2725.810000000272,54.98696355476402
17.75368,77.47258000000001,-2715.750000000235,25.18345432322178
17.74852,77.47187,-2705.279999999884,37.22545496825646
17.74335,77.47116,-2705.990000000482,31.97917445037237
17.73819,77.47045,-2707.299999999764,18.18995902580384
17.73302,77.46974,-2713.429999999694,50.28445639961751
17.72275,77.46822,-2690.37000000015,38.41782480166505
17.71765,77.46741999999999,-2663.320000000518,18.92008421424847
17.71254,77.46661999999999,-2646.419999999574,29.58420313041108
17.70743,77.46582000000001,-2637.269999999947,27.90995416126605
17.70233,77.46502,-2611.770000000276,20.2598768069749
17.69722,77.46423,-2609.529999999962,38.75625041448144
17.69212,77.46343,-2612.660000000064,13.41114196609606
17.68701,77.46263000000002,-2635.250000000068,48.47273538842378
17.6819,77.46183000000002,-2640.560000000126,14.99749558212583
17.67679,77.46104,-2649.559999999988,47.18494563899463
17.67168999999999,77.46024,-2672.860000000213,26.71335864559698
17.66658,77.45944,-2663.810000000303,35.06268101493583
17.66146999999999,77.45864000000002,-2657.390000000023,25.88385285075371
17.65636,77.45784999999999,-2695.359999999679,29.84503205928917
17.65126,77.45705,-2701.780000000336,54.5360776785916
17.64615,77.45624999999998,-2751.879999999579,18.9587126744709
17.64104,77.45546,-2741.989999999928,49.92452073010386
17.63594000000001,77.45466,-2705.080000000071,36.29100442148523
17.63082999999999,77.45385999999999,-2710.939999999521,50.56577779618225
17.62572,77.45306000000001,-2706.79000000011,26.07898525295191
17.62061,77.45226,-2716.339999999739,41.44879232865704
17.6155,77.45146,-2729.439999999718,22.96685175482083
17.61039,77.45067,-2754.409999999867,31.99492712933752
17.60529,77.44986999999999,-2739.090000000196,33.87301727182792
17.60018,77.44906999999999,-2763.01999999966,24.13376288723128
17.59507,77.44828000000001,-2797.219999999663,44.31110827091781
17.58996,77.44748,-2810.390000000312,19.91568025289103
17.58486,77.44668,-2773.259999999642,49.41553144534237
17.57975,77.44588,-2775.990000000119,16.24311082076699
17.57464,77.44509000000001,-2799.08000000022,46.42807827223486
17.56954,77.44429000000001,-2808.359999999366,20.40767295462817
17.56443,77.44348999999998,-2811.929999999962,37.70650578549324
17.55933,77.44269,-2786.629999999726,27.67720438156758
17.55422,77.44189000000001,-2796.310000000007,29.90107855393191
17.54911,77.44110000000001,-2852.990000000738,49.02639703201248
17.544,77.44029999999999,-2872.439999999951,31.01481041751081
17.53889,77.43951,-2893.310000000738,49.8431929817756
17.53378,77.43871000000001,-2924.439999999488,32.72588483680702
17.52867999999999,77.43790999999999,-2929.029999999768,55.19774986031725
17.52357,77.43711,-2906.809999999587,20.61810612121876
17.51853,77.43629,-2859.660000000502,50.94691961373476
17.51348,77.43547,-2802.849999999873,40.14057663309665
17.50844,77.43465,-2683.950000000246,53.58173956343839
17.5034,77.43383,-2616.610000000039,80.11836318129292
17.49835,77.43302,-2659.989999999847,70.58043165614758
17.4933,77.43221,-2708.870000000725,68.55595116429018
17.48825,77.4314,-2737.510000000055,62.08194918887158
17.4832,77.43058000000001,-2761.509999999435,71.92489628786201
17.47815,77.42976999999999,-2777.550000000015,56.81866723356396
17.4731,77.42895,-2789.600000000129,76.90613698670074
17.46805,77.42814,-2795.099999999688,60.84366545452073
17.463,77.42733,-2842.150000000187,68.19642087159392
17.45795,77.42650999999999,-2870.839999999942,47.67252508744097
17.4529,77.42570000000001,-2885.690000000072,53.81962145281473
17.44785,77.42488,-2889.269999999847,39.47745156948341
17.44281,77.42407,-2869.560000000086,49.94937838892366
17.43776,77.42325,-2853.630000000289,34.17629722735779
17.43271,77.42244000000001,-2884.949999999672,52.55549986018423
17.42765,77.42163000000002,-2970.689999999227,71.39446702342904
17.42261,77.42081,-2944.879999999715,80.5933363568266
17.41756,77.41999,-2847.550000000029,97.90888014776323
17.41252,77.41916999999999,-2813.220000000129,16.83734350058278
17.40747,77.41836000000001,-2827.530000000049,53.18592781982222
17.40242,77.41755000000001,-2870.399999999827,11.26950863466096
17.39737,77.41673,-2896.879999999824,46.68077873067013
17.39232000000001,77.41592,-2899.729999999509,24.1766798126685
17.38727,77.4151,-2894.400000000338,45.66519115599406
17.38222,77.41429000000001,-2881.7699999999,39.49476342819101
17.37717,77.41346999999999,-2892.109999999599,42.3661428107421
17.37212,77.41266,-2878.24000000055,51.24423938249642
17.36707,77.41184,-2893.899999999487,45.95482500292572
17.36202,77.41103000000001,-2908.520000000379,55.37068393458292
17.35698,77.41022000000001,-2920.219999999408,47.8405968939897
17.35193,77.40940000000001,-2922.200000000681,65.09232211781928
17.34688,77.40859,-2923.600000000501,50.38622861262173
17.34183,77.40777000000001,-2926.629999999755,68.82097653804632
17.33678,77.40696,-2925.549999999711,243.6982170271923
18.40297,77.24041,-1772.439999999837,233.8016657347911
18.39795,77.23976999999999,-1829.209999999975,51.91238723612655
18.39293,77.23912,-1906.770000000673,50.1403977874488
18.38792,77.23848000000001,-1993.189999999893,38.36026769866874
18.3829,77.23783,-2046.609999999871,59.99938509173619
18.37788,77.23718000000001,-2059.600000000197,58.59847169396552
18.37286,77.23652,-2061.730000000106,58.25046355494789
18.36784,77.23587000000001,-2064.199999999657,69.18859759055897
18.36295,77.23539,-2065.720000000194,47.09199551439955
18.35789,77.23469,-2062.799999999461,45.15925138925413
18.35283,77.23399000000001,-2055.479999999835,59.37078893111525
18.34778,77.23329,-2058.18999999969,38.28946220753174
18.34272,77.23260000000001,-2062.589999999715,47.66225576091361
18.33766,77.2319,-2064.879999999322,38.79588517251265
18.33261,77.2312,-2066.180000000178,30.93154228790648
18.32755,77.23051,-2074.159999999601,49.13419564290867
18.32249,77.22981,-2081.71000000035,19.91633575145369
18.31744,77.22911000000001,-2085.9800000001,39.28820057559324
18.30732000000001,77.22772000000001,-2103.740000001029,24.24006896817825
18.30227,77.22702000000001,-2105.729999999221,51.06459224218548
18.29721,77.22633,-2116.38000000027,16.88863491908598
18.29215,77.22563000000001,-2116.200000000703,34.72106125203339
18.2871,77.22493,-2111.649999999027,37.12799063141368
18.28204,77.22423000000001,-2097.160000000672,29.16313351852654
18.27698,77.22353000000001,-2088.530000000256,57.41553031312662
18.27192999999999,77.22284000000001,-2097.130000000116,32.99377114798423
18.26687,77.22214,-2078.269999999651,45.98264244392258
18.25665,77.22062000000001,-2094.09999999973,36.62137576252249
18.25158,77.21991000000001,-2103.019999999743,59.4727943640885
18.24651,77.21919,-2099.059999999834,39.62895777164086
18.24144,77.21847,-2089.220000000231,54.10289601473916
18.23128999999999,77.21704,-2044.219999999791,50.67633212384616
18.22622,77.21632,-2029.249999999698,65.85309269793184
18.22115,77.21561,-2025.190000000071,50.18305112098334
18.21607,77.21489000000001,-2021.930000000072,60.27661673007911
18.211,77.21417,-2020.910000000764,52.40261258873878
18.20593,77.21346,-2025.069999999731,48.15029828975663
18.20086,77.21274,-2013.490000000289,58.57788718873273
18.19578,77.21203000000001,-2037.630000000254,47.69878349011745
18.19071,77.21131,-2040.719999999489,57.80313797902394
18.18057,77.20988,-2011.14999999988,36.85717392961726
18.1755,77.20917,-2019.160000000235,51.12920184232939
18.17042,77.20845,-2019.069999999321,31.92815358900204
18.16535,77.20774,-2026.239999999936,49.14438742994004
18.16037,77.20711000000001,-2022.259999999404,30.23146816346094
18.15528,77.20636999999999,-2015.180000000081,22.7853683236182
18.15018,77.20563,-2015.720000000292,43.45774097461707
18.14509,77.20490000000001,-2010.520000000263,12.36552918044158
18.13999,77.20416,-2013.879999999226,43.50108734859605
18.1349,77.20341999999999,-2017.599999999963,20.07077058636643
18.1298,77.20269000000002,-2025.439999999554,27.05328217943292
18.12471,77.20195,-2024.490000000539,39.14554138793067
18.11961,77.20121999999999,-2026.619999999693,21.61673934662036
18.11452,77.20048,-2040.030000000268,51.61825552637309
18.10942,77.19974999999999,-2047.409999999875,19.5212673569126
18.10432999999999,77.19900999999999,-2058.180000000134,36.37294025921032
18.09923,77.19826999999999,-2058.739999999834,32.48645663393105
18.09414,77.19754,-2080.410000000248,16.28511473771645
18.08904,77.1968,-2075.659999999891,45.59785985247727
18.08395,77.19606999999999,-2080.550000000079,18.32090383341507
18.07885,77.19533,-2083.669999999493,44.75772227920569
18.07376,77.19459999999999,-2093.169999999829,19.86556438893892
18.06866,77.19386,-2097.739999999864,26.13878960952556
18.06357000000001,77.19313000000001,-2108.43000000065,36.2911200348416
18.05842000000001,77.19234,-2093.090000000357,22.17391587080649
18.05332,77.19159999999999,-2104.620000000129,49.45389729677396
18.04822,77.19086,-2097.580000000165,13.19165755135547
18.04311,77.19011000000002,-2096.529999999546,37.88939872593723
18.03801,77.18937,-2094.649999999498,27.76906204487151
18.03291,77.18863,-2101.930000000142,22.20941124981988
18.0278,77.18788000000001,-2099.569999999865,40.54537512372718
18.0227,77.18714,-2090.230000000737,17.64060924202962
18.01759,77.18639,-2087.380000000297,46.23541896123236
18.01249,77.18565,-2075.509999999749,15.67341547413347
18.00739,77.1849,-2051.85999999957,30.3877789483285
18.00228000000001,77.18415999999999,-2040.419999999958,30.35172742603751
17.99718,77.18340999999999,-2024.040000000112,15.90197069024191
17.99207,77.18267,-2019.779999999164,46.03167823201169
17.98697,77.18191999999998,-2012.970000000324,10.74693058369065
17.98187,77.18118,-2007.829999999899,40.84294106575436
17.97676,77.18043,-2005.300000000366,25.17942126797294
17.97166,77.17969000000001,-2001.799999999686,28.01407469954993
17.96656,77.17895,-1999.990000000307,38.33905660079689
17.96145,77.1782,-1997.779999999418,16.49730706450011
17.95642,77.17752,-1996.029999999644,49.50149586498716
17.95129,77.17676,-1985.799999999597,26.26678616226781
17.94616,77.176,-1992.190000000076,35.88368505858546
