# latitude,longitude,height above datum (meters),error (meters)
# Geodetic Datum --> Name: D_MARS  Spheroid: MARS  Semi-major axis: 3396190  Semi-minor axis: 3396190  Meridian: Reference Meridian at 0
# Projection: +proj=longlat +a=3396190 +b=3396190 +no_defs
17.92200397578334,77.17511407048488,-2018.729866889847,19.40646558047953
17.91689461889607,77.1744187850372,-2020.69512072281,20.65376539413331
17.91177525270911,77.17373368474732,-2005.240732906633,41.94101892663087
17.90666588660652,77.17304855525028,-1993.306343244951,9.559130081899299
17.9015565206635,77.17236302478842,-2017.101945015218,36.59758592931531
17.89643715476601,77.1716776045569,-2030.15754723146,27.98766563475691
17.89132779831171,77.170982011429,-2059.542788420166,15.31444735019183
17.88621843258883,77.17029645811343,-2085.378385517741,49.07307454498177
17.88111909502521,77.16958047366742,-2150.562903674848,7.211760292215255
17.87601973878911,77.16888488090476,-2180.83814065581,33.11114950206984
17.87091039190485,77.16817956032958,-2185.943024282501,33.89499931306325
17.86580103586575,77.16748368023823,-2240.908253151659,12.58838938963782
17.86070167991654,77.16678770487553,-2305.283478998536,54.11026097719801
17.85559233337673,77.16608169345244,-2371.95834595928,25.75632485512848
17.85049297751785,77.1653859938304,-2411.763573847751,36.39233162407098
17.84027427531872,77.16398476482372,-2474.373671409891,24.18626810522549
17.83517491964488,77.16328924646751,-2498.028898228808,52.08089237918945
17.8300655640235,77.16259384225717,-2510.594125537484,20.06682353725802
17.82495620847238,77.16189845903648,-2521.289351788412,32.21703808205518
17.81985685296593,77.16120327215741,-2515.404580234128,35.73044789735532
17.81474749755423,77.16050794605425,-2521.009804646547,14.27469856984915
17.80964814220481,77.15981270801053,-2519.685029326361,47.02535975851086
17.80453879627302,77.15910744904208,-2519.309895280141,21.71117064282229
17.79942944106164,77.15841228730174,-2510.265118330704,27.54716405836515
17.79433008591957,77.15771717557266,-2497.68034097665,40.53720281676829
17.78922073081162,77.15702236808002,-2457.0555674973,9.677761475745399
17.78412136641868,77.15633771551742,-2403.531152329204,41.80368804813659
17.77902202085484,77.15563255879199,-2394.956013063209,20.86625787276882
17.77391266605729,77.15493711870725,-2410.721224022891,30.62816083862844
17.76880330190837,77.15425234729784,-2366.866802363046,46.10044072947949
17.76370394720595,77.15355737006992,-2342.282018884079,20.71783720382181
17.75859459259069,77.1528622968342,-2325.337232132073,48.71012599674915
17.75348523802285,77.15216748622905,-2284.972448645157,30.97453091799672
17.7483758835425,77.15147258385679,-2252.787662100332,26.47937557938195
17.74327652914397,77.15077763333908,-2225.812873417202,46.76745328071991
17.7381671748617,77.1500822830648,-2233.568076039514,13.54417662500662
17.73305782065267,77.14938694097935,-2240.59327738579,36.29684185355387
17.72794846652546,77.14869151412938,-2255.178475802295,29.91065501083494
17.72284911245841,77.14799623124252,-2257.843675517906,17.6573498221201
17.71773975848265,77.14730075607866,-2276.738870235386,51.64147380598798
17.71263040457988,77.14660528305332,-2295.444063574105,20.31000401621711
17.70752106008598,77.14590001457699,-2295.908902151705,33.80646956770597
17.70242169693048,77.14521518436894,-2258.194461278998,34.17125325939998
17.69731234319763,77.14452046224298,-2209.919663774505,21.75834909161597
17.69220298959802,77.14382491557031,-2235.194850134776,49.6065919739848
17.6819842825771,77.14243449114285,-2226.075230553735,30.00727820951446
17.67684491982477,77.14174936527164,-2211.050776753494,38.84514218932154
17.67171555713515,77.14106444360237,-2178.726325362051,12.66062598640094
17.66659619450805,77.14037976578369,-2125.561877091623,44.07052259021573
17.66147683197275,77.13969478206047,-2099.687421966687,22.54485995427609
17.65634747891773,77.13899871651849,-2169.422588868622,23.66404844684407
17.6512281259307,77.13830263215114,-2241.757754188648,42.39175368531064
17.64097940141292,77.1369316297604,-2281.438815492902,38.37074401466044
17.63586004861466,77.1362363256908,-2284.153990526682,26.8294617978115
17.63074068653228,77.13555099031326,-2289.659520737149,16.33689637448933
17.62561133388689,77.13485561766328,-2297.574691558901,47.6434073388279
17.62049197195542,77.13417007362517,-2321.700215252547,12.70082536826454
17.6153726194572,77.13347451461904,-2347.165380112768,32.19538561029693
17.61024325767172,77.13278910462682,-2358.410903232241,31.33238051017142
17.60512389595654,77.1321036307603,-2376.276424002392,10.02651032523121
17.59999454367938,77.13140827762781,-2382.451588151976,48.43186591610673
17.59487518211004,77.13072299381203,-2383.35710953052,13.5484893502473
17.58975582997867,77.13002785323145,-2371.482274855231,26.73054997850728
17.58462646856272,77.12934275921221,-2354.527796656559,35.40205533224448
17.57950710721847,77.12865768646144,-2336.593317639733,6.125081490618621
17.56924838476139,77.12728741476477,-2310.144352818108,19.27012348542573
17.56412902363764,77.12660210312288,-2313.52986538102,19.85072339485108
17.55900967193018,77.12590576679429,-2408.385000968255,59.74004939703318
17.55389032029213,77.12520950037182,-2497.000136401316,18.04488945188185
17.54877096873113,77.12451352849232,-2559.325275693771,38.56508472235538
17.54364161726075,77.12381802470577,-2578.950421750409,26.8499235617992
17.53852225649877,77.12313274942541,-2579.095928014145,16.667364310618
17.53340289581259,77.12244752220025,-2574.951433757175,46.51385227597459
17.52828354455151,77.12175186270544,-2609.396573049814,24.77737144252545
17.52316418402132,77.12106681505004,-2589.222079235612,32.44106931773825
17.51803483294781,77.12037186374977,-2559.527228191173,36.04294244327618
17.51291547253687,77.11968622249037,-2592.342721004211,11.93286964851223
17.50779612157694,77.11899070729586,-2613.90785730313,50.50167379047213
17.50267676136393,77.1183059465628,-2568.11336308811,18.17693594107226
17.49755741057053,77.11761070633959,-2565.128501520491,32.97070162183929
17.49242805042669,77.11692463097341,-2635.783980841586,35.35190920070669
17.48730869974855,77.11622894924332,-2672.219108603271,26.3349091021888
17.4821893397942,77.1155436209629,-2677.094598726994,48.50025089398903
17.47706998929196,77.11484833169632,-2678.489730726257,24.56620915423641
17.47199066697741,77.11412314984486,-2673.983791739811,24.99462583010612
17.46689131662491,77.11342798633819,-2665.988923614339,38.94556543951505
17.46179197571168,77.11272267559646,-2671.143693990997,9.024162273184794
17.45668263493515,77.1120179566872,-2622.528473321596,55.65454023107306
17.45158329414607,77.11131234783292,-2654.30323555902,32.4484123584213
17.44648394407788,77.11061700321763,-2662.478358625316,38.787059032322
17.4413746034881,77.10991183623236,-2653.873125739939,40.05077204414565
17.43627526296963,77.1092066836835,-2644.897891933975,7.289162339293672
17.43116592254268,77.10850160490504,-2628.412657816307,44.91724661506505
17.42606657282093,77.10780666680932,-2600.277782586839,24.32306046758193
17.42096723256459,77.1071017887347,-2566.782549493029,25.77120727074541
17.41585789239704,77.10639693681648,-2530.027315234502,119.5037295184649
17.41075854291022,77.10570202012056,-2499.972436226804,201.9039106502381
17.33733448888099,77.40818086710703,-2938.84249462259,212.0338576066512
17.34245515925737,77.40748618315872,-2935.387367390037,35.50850147784627
17.3475758201052,77.40680154653199,-2927.702600009529,10.3415393205924
17.35269649039471,77.40610681668642,-2928.347474563193,44.39104547366201
17.35781716057421,77.40541211213497,-2926.732350879397,19.43822914668366
17.36293782120876,77.40472746834114,-2919.687587258411,23.32032060747904
17.36805849105509,77.40403289856827,-2906.032468593384,41.35230144635403
17.37317916105233,77.40333816266791,-2907.217348269521,10.15396735101646
17.37829983098726,77.40264341702326,-2909.272229082392,39.87778280461637
17.3834204913483,77.40195875553896,-2903.807470340611,23.81815702756144
17.38854116099747,77.40126411042493,-2896.882355566514,17.53898056809179
17.3936618297893,77.40057004738301,-2837.967252514257,44.06131535795564
17.39878249886296,77.39987572102979,-2802.572146065413,12.97579933709921
17.40390315860755,77.39919130016909,-2775.617396831682,36.98062631872862
17.40902382826072,77.39849643060079,-2788.742283290707,27.21461385165626
17.41414449792528,77.39780149518339,-2807.747169888559,21.53093944382563
17.41926515770792,77.39711687906369,-2798.232421071494,51.46154322036488
17.42438582745394,77.39642176759995,-2832.957307145669,14.28969339738124
17.42949649671359,77.39572693627461,-2841.742199881827,31.12253649766703
17.4346271472625,77.39505206872307,-2855.597807675061,36.27694902892989
17.4397478167281,77.39435699503889,-2886.942698362139,16.52581171632521
17.44485848577573,77.39366215180584,-2896.787594818099,52.38891398563185
17.44997916403545,77.39295740580185,-2898.872136501158,29.9322411015842
17.45508983284209,77.39226263053645,-2902.647036820451,34.98395605624889
17.46021050146222,77.39156796917213,-2897.17194016625,47.18948676687683
17.46532117006528,77.39087323455797,-2897.316843850919,24.00795846278402
17.47044184789108,77.39016858845288,-2890.481392654232,49.39735820906674
17.47555251617809,77.389473981528,-2879.226301273138,32.13817134824373
17.48067318442452,77.38877937707076,-2868.671210934882,36.96990412030576
17.48578386195628,77.38807475483418,-2858.785764495218,46.87796971348467
17.49090453014527,77.38738007858169,-2854.640675532044,20.14445127169384
17.49601519815471,77.38668545520508,-2844.85558915757,44.54666710547879
17.50113587554355,77.38598079668145,-2839.130145761575,24.14350359534742
17.50625654338075,77.385286219576,-2826.135062556656,21.60029416676035
17.51136721101766,77.38459171283147,-2805.939982251985,43.90441794229146
17.51648787898096,77.38389691929694,-2812.264897833403,4.786157633979769
17.5215985560213,77.38319226896509,-2804.889460256785,37.29451717295926
17.5267192235184,77.38249772470469,-2788.964382958862,24.73030477380044
17.5318298908716,77.38180320723161,-2769.729307779553,18.84794255449608
17.5369505672425,77.3810989389639,-2729.173880742752,45.77187773565247
17.54207124349852,77.38039470376133,-2685.668455646862,8.247413253432423
17.547191910207,77.37970055391943,-2634.543390736059,34.57085278915869
17.55231258604179,77.37899653979558,-2571.307972283456,27.21125734922586
17.5574232529274,77.3783021036175,-2544.822905235204,19.46036883171057
17.56254392946134,77.37759740922087,-2542.307477323966,47.66939917624661
17.56765459638118,77.37690282572569,-2528.972410317215,10.56863575065078
17.57277526328404,77.37620822430597,-2518.157344022316,31.9302777375428
17.57788593926068,77.37550377015403,-2493.281924744069,29.77958254640513
17.58300660506426,77.37480994311127,-2413.356874959334,38.72522638136181
17.58812728075951,77.3741056277005,-2377.021460561047,50.78165022725058
17.59323794809027,77.37341040557511,-2420.686388836741,13.37318961728241
17.59834862444116,77.37270540026812,-2445.000965113382,31.2404345763645
17.60346929098646,77.37201072459266,-2440.815905537592,32.82584235967482
17.60857995734126,77.37131611593873,-2429.730848789566,12.0997539228601
17.61370063294403,77.37061156749157,-2414.195436985897,51.47194039726402
17.61881129898017,77.36991709960729,-2390.550385437283,20.42088753040175
17.6239319741356,77.36921279907278,-2352.894980770007,28.6146397001422
17.62904264018659,77.36851819617112,-2341.299929497511,40.57207764147991
17.63416330672012,77.36782315562458,-2369.674871464879,14.67171232663627
17.63927401953173,77.36707845199543,-2367.078035442067,50.6820012915537
17.64438467611454,77.36639375089347,-2364.243343603793,20.80578376258074
17.64950533257267,77.36570912095941,-2355.9786540757,29.8922061701293
17.65461598890209,77.36502450942042,-2345.15396648029,39.86559061881096
17.65973664529118,77.36433981336594,-2342.789278418117,19.42615773852938
17.66484731093101,77.36364511521994,-2339.694234847067,44.05877530570559
17.66996796689687,77.36296065355882,-2316.419553629012,27.99870254083188
17.67508862239264,77.36227653189079,-2262.814879807726,46.82227718924069
17.68019927873632,77.36159159464491,-2281.050193027082,46.53027122662253
17.68530994419271,77.36089679955873,-2286.605153074137,17.76522722283035
17.69043060044347,77.36021184064751,-2307.69046829533,36.06749661982668
17.69554125641425,77.35952703027611,-2314.605787769214,29.17216827515441
17.7006519125252,77.35884203379335,-2338.121105246884,15.11272175926412
17.70577256856216,77.35815706396693,-2360.176424259358,51.2260602523598
17.71088322444412,77.35747213517286,-2377.651745602426,15.4428480816947
17.71599388946314,77.35677732681974,-2384.386713448958,29.76714898801891
17.72110454510842,77.35609247347125,-2395.132038807517,36.192299340798
17.72622520058921,77.35540772708072,-2397.257367140918,13.35526943094308
17.73133585607227,77.35472288516206,-2406.982695364261,45.53522802972459
17.73645651131896,77.35403821424079,-2402.378027709759,20.57496490604396
17.74156715717828,77.3533634853306,-2402.023717537046,24.00489447150446
17.74667782170061,77.35266871891061,-2405.018694179992,41.84633808680497
17.75179847672579,77.35198404788859,-2400.424030525577,24.99472008983052
17.75690913222693,77.35129885727423,-2441.239359189464,40.95085365140517
17.76201978754805,77.35061375915832,-2473.804690840083,26.69869461170581
17.76713044263764,77.34992880066392,-2493.920026315407,18.51055597802846
17.77225109732107,77.34924416844194,-2485.865368695534,48.30600784441611
17.7773617524829,77.34855900903125,-2523.890703258709,18.4940253487105
17.78247240739991,77.34787400215342,-2548.316041881158,35.8187395807138
17.78759306193706,77.34718929993109,-2546.501387025795,34.16656464105559
17.79270371634103,77.34650462386885,-2541.436734224928,13.73170317469055
17.79782437097179,77.34581970075585,-2559.312078108595,47.84285710927885
17.80293502551188,77.34513476385015,-2577.497423332525,19.06010177381154
17.80804568036633,77.34444946823231,-2627.652763496783,27.63048208012689
17.81315633442648,77.343764834466,-2618.81811680829,39.30308979326607
17.81827698785398,77.34308074656245,-2562.253480955377,13.83226203351922
17.82339764139436,77.34239648880298,-2520.828843416387,41.48220698245962
17.82851829510942,77.34171200205358,-2499.814203135896,27.19745711427827
17.83362894911604,77.34102714729586,-2510.679557873998,23.17840244419269
17.83874960254222,77.34034279432366,-2477.744922668041,47.39324226065217
17.84386022742269,77.33968884996744,-2407.471366488845,19.10791599620329
17.85410156062122,77.33829138162672,-2231.321054719699,32.39944530364617
17.85922222323224,77.33759690444877,-2209.466065993254,18.76984546914176
17.86433288649405,77.33690171017754,-2250.601066076487,52.2363000151503
17.86945354894805,77.33620724042466,-2228.086080219995,23.37591525283497
17.87456422147201,77.33550196726415,-2276.250724975455,34.29682422689952
17.87968488372712,77.33480754455059,-2249.545742706342,37.4268485657277
17.88479554586738,77.33411313444306,-2220.80076225827,17.83000471364442
17.89502688002318,77.33271360221163,-2227.680435933259,20.5546637675246
17.90014754229558,77.33201887552362,-2228.065453740057,30.83459750406687
17.90525820455119,77.33132406434805,-2235.060471632982,38.66774840901276
17.91037887591677,77.3306194221009,-2227.925137105961,19.5934381558004
17.91548953788035,77.32992474954956,-2222.570160225572,48.26105284903315
17.92061019982949,77.32923004521913,-2220.965183936186,24.83759160011241
17.92572086166941,77.32853534731545,-2217.870209351099,27.95160770881116
17.93084153282793,77.32783061171021,-2219.054878710559,41.7255002740585
17.9359521944593,77.32713597196721,-2210.779907922987,18.05914536476359
17.94107285613347,77.32644124263028,-2211.404936702703,44.12344689860605
17.94618352700375,77.32573654085627,-2208.659611046694,26.64738434822283
17.95129419788865,77.32503174815625,-2214.01428516761,26.2068451164752
17.95641485934809,77.32433700715856,-2215.679317894244,44.51762770291916
17.9615255299091,77.32363238837048,-2205.543997902027,19.26129572764016
17.96664619119395,77.32293767197386,-2205.019033836739,43.02557222676179
17.97175686181142,77.32223284235235,-2213.66371287611,29.53129302866293
17.97687752302775,77.32153804175515,-2220.638750082568,25.24890509589533
17.98198818409096,77.3208432935092,-2222.033789805314,47.49237190491942
17.98710885435369,77.3201386211793,-2217.588475630836,21.68112514254704
17.99221951527933,77.31944385969554,-2220.163517890155,39.46404416999661
17.99733018545334,77.31873909532771,-2222.998205070696,30.86754304103464
18.00245084620546,77.31804438480897,-2221.953250818241,23.59818149149363
18.00756151627623,77.31733956980409,-2229.297939893526,49.62379408929313
18.01268217695243,77.31664478090879,-2235.232987024462,20.86502777954108
18.01779283742945,77.31595009502992,-2231.078037570148,37.75901580738141
18.02291350726144,77.31524531852884,-2235.912731336305,34.54120219700211
18.02802416747273,77.31455075519992,-2220.847786847687,26.25772670667181
18.03314483706984,77.31384606733074,-2217.792484999707,53.3385110175571
18.03825549713985,77.3131514962796,-2203.417543157599,25.74062723007098
18.04337616657875,77.31244681651901,-2199.64224426141,38.56383364239183
18.05360750515421,77.31103751086108,-2186.381651846501,30.69488080319072
18.05871816471072,77.31034317339628,-2151.216719751027,61.14955011941782
18.06383882401182,77.3096490620411,-2096.841792891643,58.46507609194575
18.06894948462539,77.3089534148244,-2178.276840244613,34.0010333461717
18.07406014424404,77.30825876814977,-2170.64190681084,41.54330341901019
18.07917079476176,77.30757380779401,-2190.927325427834,26.99528233403403
18.08428145437408,77.30687900373778,-2197.302391963154,52.53931132352346
18.08940211382204,77.30618432514906,-2193.427461954625,35.36830379235094
18.09451277315097,77.30548966896093,-2186.642533911251,39.9882804465699
18.09962343241756,77.30479499941443,-2181.047607023993,47.95389566541822
18.10474409155247,77.30410042085771,-2168.272682983312,29.98858380827209
18.10985474136724,77.30341574489957,-2163.248114955347,48.8312344648584
18.11497540035106,77.30272117019216,-2150.133193767051,39.7463674593165
18.12008605936881,77.30202644653505,-2149.358271489536,30.81328569266811
18.1251967181373,77.30133192121986,-2130.933354139579,49.00375484819769
18.13031737694459,77.30063729464231,-2122.438436223053,25.00018914619842
18.13542803582835,77.29994246864588,-2130.773516315582,41.64278128714155
18.14053868530721,77.29925766992793,-2136.678954414307,33.00506048403579
18.14564934394864,77.2985629502522,-2135.554039187725,24.8667765366919
18.15076000254047,77.29786820147788,-2137.019124842207,51.40814058990719
18.15588066099841,77.29717354798252,-2130.924213438151,22.59618991643648
18.16099131002399,77.29648893125474,-2120.639660326386,37.60651677313255
18.16610196813052,77.29579448945941,-2094.794755640404,36.6174524192141
18.17122262635602,77.29509984848519,-2087.589848658577,23.32407023489796
18.17633328453989,77.29440514225658,-2085.274942070957,52.64022908718135
18.1814439428585,77.2937101876276,-2105.060032464116,27.97488830733129
18.18655459157669,77.29302549891618,-2101.185485022065,36.39518736872289
18.19167524950468,77.29233085731225,-2094.040583639829,43.62080495521391
18.19678590735951,77.29163618776859,-2088.46568331242,25.54049473206884
18.2018965652321,77.29094140717093,-2092.770782414244,51.24928058844397
18.2070072230037,77.29024665794506,-2094.285883481185,31.7175404511018
18.21212788074066,77.28955188620517,-2098.720985412312,35.47934775186975
18.21723852893626,77.28886729368489,-2086.296448047184,47.0517804470465
18.22234918637208,77.28817268187711,-2075.591555772377,22.90192755210143
18.22746984396091,77.28747781696283,-2088.316660264086,45.31283648191724
18.23258050148505,77.28678291194845,-2103.691765590464,31.82083795472399
18.23769115886752,77.28608808856461,-2111.806873780537,29.09670013291771
18.24280180676256,77.28540341110427,-2106.942341889015,48.45262695987678
18.24791246409951,77.28470845729466,-2126.657450568189,22.72456343257851
18.25301313972859,77.28399375345613,-2123.231853455214,41.96982979135355
18.25812378760749,77.28330881479481,-2141.597321128882,32.633602614255
18.2632444443643,77.28261433360575,-2120.202442336699,28.22365607059587
18.26836509200265,77.28192953751493,-2126.807915216571,52.29485354023079
18.27348573948636,77.28124484422315,-2124.273391321683,24.49937283033334
18.27860638679295,77.28056028399283,-2109.908871189726,39.82003947023263
18.28371703412214,77.27987557468853,-2107.88434992519,40.75953687035206
18.28883768139145,77.27919087378942,-2106.029830085547,27.4313179192292
18.29395832848642,77.2785063040499,-2092.515313975288,54.47897220888007
18.29907897560149,77.27782161285216,-2089.800797103442,31.24546550118625
18.30419962261722,77.27713695552444,-2084.076282233229,35.32483217775211
18.30932026958228,77.27645226829047,-2081.0117682308,47.00687125300056
18.31444091646081,77.2757675982805,-2076.417255935951,27.31377559166196
18.31955156321417,77.27508297130039,-2067.082745919586,48.12122322981913
18.32467220991743,77.27439833968091,-2059.078237109317,38.61011261166315
18.32979285648551,77.27371379143764,-2043.663731181452,33.52903143176408
18.33491350304135,77.27302916176571,-2035.48922521038,54.97029025570053
18.34003414955307,77.27234449273489,-2030.81471994093,33.23818296951393
18.34515479604202,77.27165975475322,-2032.270214850509,43.15272901820907
18.35026544243037,77.27097502762879,-2031.845711462056,44.87254445246622
18.35538607946142,77.27030032676413,-2030.00156552038,37.27093743107307
18.36050672549107,77.26961591837144,-2002.16707049393,59.95379907669152
18.36562737153453,77.26893139141335,-1984.872574764919,39.88024420604143
18.37074801771412,77.26824657361659,-1993.428075271794,39.63842223713333
18.37586866374032,77.26756186654859,-1992.143579154442,50.32761732273842
18.38098930956301,77.26687734234754,-1974.609087696761,39.39199859829368
18.38610995514211,77.26619306043784,-1935.544601956126,59.42163653905588
18.39123060072779,77.26550866861814,-1906.250115670714,46.12918696008154
18.39636124617294,77.26482440100897,-1866.835632908464,49.23711421026262
18.40148189144896,77.26414024904207,-1816.231153707727,62.16101481648697
17.33646799868036,77.24469193988477,-2785.444146833125,167.6305701659507
17.34157866040622,77.24399704751188,-2799.769178728222,41.64442001533907
17.34669932202484,77.24330223605543,-2807.784213389881,53.12590343649996
17.35181998349963,77.24260754681708,-2804.879251592797,51.06317318098622
17.35693063544905,77.24192294529061,-2793.214650437762,43.54379870182042
17.36205129675167,77.24122829813732,-2786.549692095894,65.50465392928834
17.36717195775854,77.24053405529872,-2743.764742342747,48.50491919937669
17.37228261898918,77.2398392430385,-2750.929783793568,52.24860689944511
17.3773832707087,77.23915449789486,-2751.175185473122,54.14239575666688
17.38251393155105,77.23846017908252,-2716.100238398254,49.7303135589365
17.38763459239163,77.2377657023207,-2694.215289885446,66.64518747451312
17.39276525322936,77.23707111709521,-2682.940340770288,52.39095252366585
17.39788591400336,77.23637648663897,-2674.785392233321,54.26213507776651
17.403016574622,77.23568203531205,-2651.550448240096,64.56916537850465
17.40813723513194,77.2349876267532,-2623.575506396404,54.26773692756304
17.41326789560392,77.23429317499425,-2600.380565124482,69.45525542259824
