17.839947851317607,77.08678653061452,-2148.152097201989
17.553247359409717,77.35323019864654,-2486.703156161447
17.319699956408115,77.11624061546428,-2571.044185114777
17.318750578564877,77.13239484291495,-2644.163957468213
17.327195800195216,77.18834156025002,-2782.6610481064386
17.325778857441765,77.32930151793647,-2889.5766705607884
17.325243829897282,77.34479910201355,-2800.6553763427046
17.350789213887182,77.42279584403656,-2925.8021653863984
17.358345933741006,77.49728509946408,-2790.375462373354
17.34747155530249,77.11457223924145,-2583.754455326221
17.370405712732246,77.16679648342682,-2684.17643012726
17.372174927463206,77.2028774636293,-2753.4076746845362
17.369669414355577,77.31834580050713,-2702.1012789752867
17.371235837749254,77.3390814770201,-2780.986510612069
17.3812495259041,77.43423417489771,-2874.130292650443
17.403144782414778,77.47634797278431,-2992.3292386165053
17.418546895218583,77.11321322456655,-2640.0012260160474
17.441477773896782,77.12013338919178,-2650.9321067669284
17.466344949759684,77.23050706073423,-2511.2769978912384
17.439348178630592,77.26944634277703,-2657.2303089356346
17.468523628802423,77.38825706098567,-2924.3969181171296
17.450175689405082,77.37331022669741,-2892.67721331737
17.49003308181142,77.4618055575088,-2672.078582166371
17.482708629868956,77.1003166814408,-2659.3051133686968
17.470854859625117,77.11831712921884,-2680.564784575984
17.509484867777996,77.20961988699696,-2484.321299214002
17.514182832843115,77.24091606106538,-2488.563656855875
17.50092207562235,77.38833606313949,-2859.7686646880748
17.52284428298768,77.4592969676138,-2896.7691591917423
17.542543930659154,77.0710171369488,-2648.2627555262675
17.55960545768792,77.10323531851867,-2297.507190167932
17.56579027945187,77.16324351600656,-2323.9514718167266
17.575313352270943,77.23473062719688,-1987.566226965205
17.556836904000136,77.35465583346769,-2477.221191517818
17.595259949590172,77.41490267975064,-2746.175461684569
17.59843914315188,77.45448630542649,-2772.598765819897
17.58713442895858,77.06697632118585,-2456.026887456422
17.59355633397289,77.10185330241245,-2404.068957944408
17.613232835088514,77.16994611824828,-2170.3729987288366
17.6060658847445,77.2278747440875,-1647.524959925705
17.643559061898454,77.30331873685361,-1955.7607073191527
17.66594798085764,77.38198786878854,-2449.559649166752
17.64181877204224,77.45256262268282,-2780.928867569591
17.67688146747983,77.04806181985879,-1881.5570004441763
17.68548210967147,77.10782609643974,-2184.3534481505976
17.69231656992037,77.20239729047853,-2230.783923678738
17.71193256891934,77.21758153975514,-2216.163817955522
17.712102686335104,77.3594203332184,-2395.354039518364
17.691216301540745,77.33584628749782,-2173.5679498831837
17.688060504432144,77.44034576140888,-2558.627601597156
17.70946813187683,77.05117571714197,-2255.971531556645
17.72974235448644,77.1239566368663,-2352.3348568890015
17.762510397762888,77.13817096331371,-2368.029185576916
17.72734673330939,77.21600365194809,-2319.665561535429
17.783821089398575,77.34992678174723,-2542.401516747264
17.761827082825814,77.41299290352464,-2653.3909802193525
17.76521651831384,77.43405587290994,-2699.9068117667643
17.802788388280533,77.0607632485478,-2272.7135659284145
17.779487620880037,77.15528268505551,-2387.514494881566
17.806068991572126,77.2678623111504,-2572.3326567358217
17.81123110170046,77.29009449119877,-2551.1028942980984
17.819600635546472,77.368105240957,-2586.609356504253
17.812008615151544,77.44746319341823,-2646.054259270559
17.875453765699767,77.05308661242958,-2106.272405569056
17.896073284541774,77.08248699127694,-2070.114616053111
17.90685617077914,77.17513909520932,-1981.6945517501722
17.88222180585638,77.24297905946747,-2217.9821625344753
17.884610626411142,77.28070108376272,-2264.3406832157725
17.880032385188827,77.358507875888,-2297.439524775
17.884591860760505,77.41845492635849,-2333.0110658338494
17.92036296845532,77.0470845137877,-2074.9116309105552
17.927361419798547,77.07994903482893,-2071.727451046562
17.918667405005834,77.17514500756766,-2013.813308637849
17.974330165110256,77.24743401727335,-2092.107439706173
17.952568455871386,77.3275715338761,-2220.0899654169416
17.93395432709146,77.30798822220413,-2198.6175325219456
17.975323030924557,77.41120013158923,-2418.2135501305033
17.99547172228455,77.03256995070393,-2000.0530882433468
17.99789264711989,77.05391410186246,-2020.1344036899716
17.97827191057928,77.1283408530486,-2030.3026511517862
18.000933493486805,77.2208532300786,-2062.4775727638958
18.03436877484035,77.26175872225178,-2147.3130450584167
18.000998738353854,77.38150705378928,-2329.2477146765395
18.052518444996167,77.42023698244935,-2356.913914807243
18.02714345319196,77.01215783639066,-2012.622108848045
18.029019587134744,77.04857037143495,-2013.977127038192
18.06599296381096,77.09933780311223,-2040.817599378851
18.049091840363165,77.2396498363479,-2144.847071674586
18.05176661088493,77.25567220908476,-2150.873224958677
18.073539225257015,77.33656861819878,-2229.051504230587
18.11369736786931,77.41132561773907,-2238.725800236342
18.11810396889385,77.00319377246399,-1997.4198535213818
18.1207142169349,77.05562158528642,-1999.0861218659277
18.144352245958853,77.10852983640893,-1949.8489554770676
18.141481517454032,77.22806880392898,-2029.992277750019
18.12528425066457,77.24984884772852,-2084.8437709610157
18.15190661057741,77.36504955084467,-2196.5595285393806
18.12675653090113,77.40977147302743,-2230.181589887626
18.14642104026278,77.00212630600123,-1982.316667127657
18.16531055119966,77.0516086601595,-1942.1091962345124
18.187989838122036,77.12276450205701,-2014.2531660708157
18.193771746303238,77.15987210245561,-1981.5230904120144
18.173555952879916,77.24274080055409,-2022.9951856060877
18.221510958363474,77.2936251851495,-2080.565119576
18.203362481069686,77.3974048854817,-1988.3079462093817
18.236829730087173,76.98864333092013,-1870.9532030620433
18.261211715501318,77.07528661618915,-2024.6786004151643
18.243076999668855,77.0642938111456,-2015.508462350584
18.28913709505438,77.19176568752067,-2112.254743444776
18.292492406609096,77.24803440610987,-2122.516759512263
18.290890558892507,77.35234195089947,-2071.1408089662687
18.290420164093895,77.3675884686225,-2030.5639818655177
18.310674376522645,76.97818126457292,-1964.4804300610758
18.29023570436595,77.07841894267932,-2022.0312546526081
18.31001825164323,77.10905243547609,-2046.701802178038
18.33268529439622,77.18458483611414,-2248.207638724203
18.338930383120623,77.22245641358273,-2092.5440058989934
18.34670847639241,77.30024940316036,-2029.8868795822318
17.369103590716353,77.51343381447691,-2622.168496493613
17.437525677842064,77.14002529825495,-2613.370885596409
17.430824580433285,77.4953713162916,-3028.169085491275
17.466064607887542,77.13523562198645,-2529.187549331029
17.51000839348637,77.24464184856856,-2446.7865094595527
17.503353715968807,77.3440063996656,-2732.69433091508
17.50238633185427,77.48369651665149,-2923.1728831322976
17.567906011872434,77.23325564370185,-2098.3276240332807
17.58091354712176,77.4905973800125,-2868.7564883765126
17.5849666267077,77.23161435401414,-1747.8707582636093
17.624074804197424,77.46502633965326,-2718.7682440872018
17.67637136394895,77.22438191308896,-2105.7702230758455
17.69937885988538,77.45794604058369,-2576.574988250314
17.703020769381677,77.21712938776886,-2186.9066954741484
17.738788619424678,77.26267579997,-2146.2802470063666
17.76023049146128,77.45412302976524,-2722.919782855821
17.819634548188418,77.44955827351549,-2718.5613396035124
17.391553765311908,77.27588300626684,-2708.172302065222
17.38164310608802,77.34696811166299,-2799.3631350502146
17.566075990353944,77.3540165364642,-2440.4152336101683
17.631859456353155,77.1292374002337,-2325.0664882313004
17.881641313001612,77.148833670334,-2160.706557777805
17.895443438181985,77.43629572096984,-2303.050933229931
17.971421966255978,77.42522472888629,-2386.452478904342
17.99359168976504,77.05151833340324,-2028.187489950208
17.99213628846348,77.33693015423921,-2236.045069374968
18.03661036304643,77.16414238803782,-2063.877960263886
18.076886572379816,77.14304125754171,-2047.2798075285214
18.11155181718727,77.29022578747526,-2171.0443042553165
18.13748091453569,77.42158563259443,-2141.1628882717614
18.157368331688836,77.18283454153482,-1992.293522236968
18.20097531891834,77.41161998418966,-2045.9667540292996
18.24193304287061,77.08973400233145,-2005.5276830196788
18.26537759562834,77.32524283325563,-2121.456345406314
18.271664844254047,77.38554652322404,-2008.2513712526104
18.324050882733907,76.99776551550377,-1951.250645606469
18.32501484322278,77.0139296126813,-1967.1456083801268
18.350477044580042,77.12570621277786,-2038.680658498899
18.35197481800876,77.14222034655467,-2062.9541279036744
18.344110844788624,77.19459922247137,-2072.504716464929
18.354490935045117,77.2764471521458,-2051.6293265078957
17.90664713268012,77.38372501872146,-2274.968284313591
18.193903702250083,77.23026768930185,-2025.3194343316543
